size_sq_ft,location_avg_price,price_per_sqft,localityName,propertyType,bedrooms,price
-0.1441276335556577,-0.7582997955346077,-0.7401061809015814,11.0,1.0,3.0,16000
-0.5515654163810683,-0.7582997955346077,-0.551460245697066,11.0,1.0,2.0,15000
0.6707479320951635,1.6358535082147012,0.5706540351618863,24.0,1.0,3.0,73000
1.4856234977459846,2.094761589991853,0.5194832159161654,68.0,1.0,3.0,96000
2.9989638339546523,0.7700874071256443,1.8439044199230605,151.0,1.0,4.0,240000
-0.3187438261951194,0.7378252851578257,1.6554492288390756,21.0,1.0,3.0,65000
-0.7843870065670172,-0.7582997955346077,-0.46781259070715686,11.0,0.0,2.0,13000
-0.6679762114740427,-0.7582997955346077,-0.54642796698778,11.0,1.0,2.0,13500
-0.72618160902053,-0.7582997955346077,-0.6958237411697076,11.0,1.0,2.0,10500
-0.6097708139275555,-0.7582997955346077,-0.6243350966352444,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.39105636183857534,11.0,1.0,2.0,15000
-0.1441276335556577,-0.7582997955346077,-0.6567510002298188,11.0,1.0,3.0,18000
-0.5515654163810683,-0.1256592482457601,-0.6370089837549276,60.0,2.0,2.0,13500
-0.6679762114740427,-0.7582997955346077,-0.5782990654799245,11.0,0.0,2.0,13000
-0.7843870065670172,-0.7582997955346077,-0.32333027754276816,11.0,1.0,2.0,15000
-0.3187438261951194,-0.7582997955346077,-0.5824561652832477,11.0,1.0,3.0,17500
-0.6097708139275555,-0.7582997955346077,-0.6243350966352444,11.0,1.0,2.0,13000
-0.493360018834581,-0.7582997955346077,-0.7296867833176112,11.0,1.0,2.0,12500
0.20510475172326567,0.35423686530515264,-0.22174115109905745,37.0,1.0,2.0,35000
0.14689935417677843,0.2552980057267207,-0.14855328581165292,138.0,0.0,3.0,36000
0.6707479320951635,1.6358535082147012,1.0311914083733749,24.0,1.0,3.0,90000
0.4379263419092146,1.6358535082147012,0.8505885169178891,24.0,1.0,3.0,75000
1.3692127026530103,1.6358535082147012,0.4685439388389769,24.0,1.0,3.0,90000
0.4379263419092146,1.6358535082147012,1.0010909264641272,24.0,1.0,3.0,80000
0.6707479320951635,1.8135140759308412,1.0311914083733749,25.0,1.0,3.0,90000
0.20510475172326567,0.35423686530515264,-0.05242594035953956,37.0,1.0,2.0,40000
0.4379263419092146,0.35423686530515264,0.39908128827917494,37.0,1.0,3.0,60000
0.4379263419092146,0.35423686530515264,0.549583697825413,37.0,1.0,3.0,65000
0.20510475172326567,0.35423686530515264,0.2862044811194962,37.0,1.0,3.0,50000
1.1363911124670614,1.6358535082147012,0.8505885169178891,24.0,1.0,4.0,100000
0.6707479320951635,1.6358535082147012,0.8957392397817606,24.0,1.0,3.0,85000
0.20510475172326567,0.35423686530515264,0.21847839682368905,37.0,1.0,3.0,48000
0.20510475172326567,0.35423686530515264,0.624834902598532,37.0,1.0,3.0,60000
0.20510475172326567,0.35423686530515264,0.624834902598532,37.0,1.0,3.0,60000
0.20510475172326567,0.35423686530515264,0.4555196918590141,37.0,1.0,3.0,55000
0.6707479320951635,1.6358535082147012,1.3020957455566036,24.0,1.0,3.0,100000
0.4379263419092146,1.6358535082147012,0.549583697825413,24.0,1.0,3.0,65000
0.20510475172326567,0.35423686530515264,0.3539305654153034,37.0,1.0,3.0,52000
0.20510475172326567,0.35423686530515264,0.624834902598532,37.0,1.0,3.0,60000
0.20510475172326567,-0.013640534518775744,-0.22174115109905745,1.0,1.0,2.0,35000
0.4379263419092146,0.35423686530515264,0.7000861073716509,37.0,1.0,3.0,70000
0.20510475172326567,0.35423686530515264,0.2862044811194962,37.0,1.0,3.0,50000
-0.493360018834581,0.2552980057267207,0.11011666195039761,138.0,0.0,2.0,28000
0.6707479320951635,1.6358535082147012,1.3020957455566036,24.0,1.0,3.0,100000
0.6707479320951635,1.6358535082147012,0.624834902598532,24.0,1.0,3.0,75000
0.4379263419092146,0.35423686530515264,0.24857887873293677,37.0,1.0,3.0,55000
0.20510475172326567,0.35423686530515264,0.2862044811194962,37.0,1.0,3.0,50000
-0.027716838462683236,0.35423686530515264,-0.05242594035953956,37.0,1.0,2.0,35000
1.4856234977459846,1.8135140759308412,0.39908128827917494,25.0,1.0,4.0,90000
3.5810178094195244,1.7363431090929624,-0.20292834990577774,128.0,1.0,4.0,100000
-0.5515654163810683,-0.7582997955346077,-0.7225577218127893,11.0,1.0,2.0,12000
-0.3769492237416066,0.7378252851578257,-0.05242594035953956,21.0,1.0,2.0,27500
-0.26053842864863214,0.7696869709993307,0.4893827340069177,34.0,1.0,2.0,42000
-0.08592223600917047,0.7378252851578257,0.39908128827917494,21.0,1.0,3.0,45000
-0.3187438261951194,0.7378252851578257,0.9487422622741315,21.0,1.0,3.0,50000
-0.72618160902053,-0.7582997955346077,-0.39105636183857534,11.0,1.0,3.0,15000
0.08869395663029121,-0.7582997955346077,-0.8290183736181284,11.0,1.0,3.0,16000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
0.6707479320951635,-0.7582997955346077,-0.4587824461343825,11.0,1.0,4.0,35000
0.08869395663029121,-0.7582997955346077,-0.8651389519092254,11.0,1.0,3.0,15000
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.26053842864863214,-0.7582997955346077,-0.9102896747730969,11.0,1.0,2.0,11000
-0.027716838462683236,-0.7582997955346077,-0.8651389519092254,11.0,1.0,3.0,14000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.7843870065670172,-0.7582997955346077,-0.43169201241605965,11.0,0.0,2.0,13500
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,0.0,2.0,13000
-0.7843870065670172,-0.7582997955346077,-0.46781259070715686,11.0,0.0,2.0,13000
-0.8425924041135044,-0.7582997955346077,-0.6329352343236009,11.0,1.0,2.0,10000
-0.5515654163810683,-0.7582997955346077,-0.6084927377356405,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.39105636183857534,11.0,1.0,2.0,15000
-0.7843870065670172,-0.7582997955346077,-0.6122949038715454,11.0,1.0,2.0,11000
-0.72618160902053,-0.7582997955346077,-0.5603715725780932,11.0,1.0,2.0,12500
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.6097708139275555,-0.7582997955346077,-0.5340336509075015,11.0,1.0,2.0,14500
-0.72618160902053,-0.7582997955346077,-0.661960699021804,11.0,1.0,2.0,11000
-0.72618160902053,-0.7582997955346077,-0.32333027754276816,11.0,1.0,2.0,16000
-0.5515654163810683,-0.7582997955346077,-0.6370089837549276,11.0,1.0,2.0,13500
-0.493360018834581,0.2552980057267207,0.21847839682368905,138.0,0.0,2.0,30000
0.9035695222811124,1.6358535082147012,0.5632657350568893,24.0,1.0,3.0,80000
0.4379263419092146,1.6358535082147012,0.549583697825413,24.0,1.0,3.0,65000
0.6707479320951635,1.6358535082147012,0.21847839682368905,24.0,1.0,3.0,60000
0.4379263419092146,1.6358535082147012,0.24857887873293677,24.0,1.0,3.0,55000
0.6707479320951635,1.6358535082147012,0.3539305654153034,24.0,1.0,3.0,65000
0.20510475172326567,0.35423686530515264,0.11688927037997833,37.0,1.0,3.0,45000
0.4379263419092146,1.6358535082147012,0.0980764691866986,24.0,1.0,2.0,50000
0.6707479320951635,1.6358535082147012,0.21847839682368905,24.0,1.0,3.0,60000
0.20510475172326567,0.35423686530515264,-0.22174115109905745,37.0,1.0,2.0,35000
-0.027716838462683236,0.35423686530515264,0.14107715762848097,37.0,1.0,2.0,40000
0.20510475172326567,-0.013640534518775744,-0.22174115109905745,1.0,1.0,2.0,35000
0.20510475172326567,0.35423686530515264,0.11688927037997833,37.0,1.0,3.0,45000
0.20510475172326567,-0.013640534518775744,0.11688927037997833,1.0,1.0,3.0,45000
0.20510475172326567,-0.013640534518775744,0.21847839682368905,1.0,1.0,3.0,48000
0.4379263419092146,0.35423686530515264,-0.20292834990577774,37.0,1.0,3.0,40000
0.37972094436272735,0.2552980057267207,-0.2923697818646848,138.0,0.0,3.0,36000
0.20510475172326567,0.35423686530515264,0.11688927037997833,37.0,1.0,3.0,45000
0.20510475172326567,0.35423686530515264,-0.05242594035953956,37.0,1.0,3.0,40000
0.4379263419092146,1.6358535082147012,0.0980764691866986,24.0,1.0,3.0,50000
0.20510475172326567,-0.013640534518775744,0.11688927037997833,1.0,1.0,3.0,45000
0.20510475172326567,1.6358535082147012,-0.22174115109905745,24.0,1.0,3.0,35000
0.20510475172326567,-0.013640534518775744,0.2862044811194962,1.0,1.0,3.0,50000
0.6707479320951635,3.0682553972844593,2.1148087571062892,15.0,0.0,3.0,130000
0.4379263419092146,2.520765808329868,0.39908128827917494,28.0,1.0,3.0,60000
-0.08592223600917047,1.6358535082147012,1.0010909264641272,24.0,0.0,3.0,60000
0.6707479320951635,1.6358535082147012,-0.18787810895115387,24.0,1.0,2.0,45000
1.4856234977459846,1.8135140759308412,0.599751167674159,25.0,1.0,4.0,100000
0.6707479320951635,1.7363431090929624,0.21847839682368905,128.0,1.0,3.0,60000
0.4379263419092146,2.520765808329868,0.7000861073716509,28.0,0.0,3.0,70000
0.4379263419092146,1.7363431090929624,1.0010909264641272,128.0,1.0,3.0,80000
0.6707479320951635,1.7363431090929624,1.0311914083733749,128.0,1.0,3.0,90000
0.4379263419092146,1.8135140759308412,0.39908128827917494,25.0,1.0,3.0,60000
1.7475477867051772,3.0682553972844593,0.8158571916379883,15.0,1.0,3.0,120000
1.4856234977459846,1.8135140759308412,0.599751167674159,25.0,1.0,3.0,100000
1.4856234977459846,3.0682553972844593,1.4024306852540958,15.0,0.0,3.0,140000
0.08869395663029121,1.8135140759308412,1.4826986370120894,25.0,1.0,2.0,80000
0.4961317394557018,1.7363431090929624,0.7895740265613062,128.0,1.0,3.0,75000
-0.493360018834581,2.5424219769610517,1.5730000827398323,30.0,1.0,2.0,55000
1.4856234977459846,2.520765808329868,2.6064499616240004,28.0,0.0,4.0,200000
1.4856234977459846,1.6358535082147012,0.19841140888419065,24.0,0.0,3.0,80000
0.6707479320951635,1.6358535082147012,2.1148087571062892,24.0,1.0,4.0,130000
0.4379263419092146,1.9088243575801418,0.7000861073716509,26.0,1.0,3.0,70000
1.7184450879319335,3.0682553972844593,2.329663921079195,15.0,1.0,4.0,200000
0.6707479320951635,0.7700874071256443,0.4893827340069177,151.0,1.0,3.0,70000
0.4379263419092146,1.9088243575801418,0.7000861073716509,26.0,1.0,3.0,70000
0.9617749198275997,1.8135140759308412,0.39908128827917494,25.0,1.0,3.0,75000
0.6707479320951635,1.6358535082147012,0.7602870711901463,24.0,0.0,3.0,80000
1.4856234977459846,3.4381852779723725,0.599751167674159,86.0,1.0,3.0,100000
0.7522354886602456,0.9226230630385538,0.4252556203741728,90.0,0.0,3.0,70000
1.6008701848880293,1.6358535082147012,0.14163022114541696,24.0,1.0,3.0,80000
1.4856234977459846,2.094761589991853,-0.10259341020828569,68.0,1.0,3.0,65000
-0.5050010983438785,0.7696869709993307,0.39908128827917494,34.0,1.0,2.0,33000
-0.6097708139275555,0.7696869709993307,1.181693817919613,34.0,1.0,2.0,43000
-0.6097708139275555,0.7696869709993307,0.7000861073716509,34.0,1.0,2.0,35000
-0.1441276335556577,0.7378252851578257,-0.1566199161992429,21.0,1.0,2.0,30000
0.4379263419092146,0.7378252851578257,0.24857887873293677,21.0,1.0,3.0,55000
-0.3187438261951194,0.7378252851578257,-0.0877612886877867,21.0,1.0,3.0,28000
-0.3187438261951194,0.7378252851578257,0.71317327341915,21.0,1.0,3.0,45000
-0.08592223600917047,1.6358535082147012,0.39908128827917494,24.0,1.0,3.0,45000
-0.3187438261951194,1.6358535082147012,0.71317327341915,24.0,1.0,3.0,45000
-0.3769492237416066,0.7378252851578257,0.07071239472374621,21.0,1.0,2.0,30000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
0.08869395663029121,-0.7582997955346077,-0.7206566387448369,11.0,1.0,3.0,19000
0.03048855908380399,-0.7582997955346077,-0.5848930858576096,11.0,1.0,3.0,22000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
0.08869395663029121,-0.7582997955346077,-0.5761743255804482,11.0,1.0,3.0,23000
-0.72618160902053,-0.7582997955346077,-0.35719331969067175,11.0,1.0,2.0,15500
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
0.6707479320951635,-0.7582997955346077,-0.756777217035934,11.0,1.0,3.0,24000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
0.08869395663029121,-0.7582997955346077,-0.7206566387448369,11.0,1.0,3.0,19000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
0.08869395663029121,-0.7582997955346077,-0.8290183736181284,11.0,1.0,3.0,16000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.35719331969067175,11.0,1.0,2.0,15500
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.6679762114740427,-0.7582997955346077,-0.5145568684956355,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.4587824461343825,11.0,1.0,2.0,14000
-0.72618160902053,-0.7582997955346077,-0.5603715725780932,11.0,1.0,2.0,12500
-0.72618160902053,-0.7582997955346077,-0.5265085304301896,11.0,1.0,2.0,13000
-0.72618160902053,-0.7582997955346077,-0.5942346147259968,11.0,1.0,2.0,12000
-0.7843870065670172,-0.7582997955346077,-0.5400537472893511,11.0,1.0,2.0,12000
-0.6097708139275555,-0.7422600844738317,-0.32333027754276816,85.0,1.0,3.0,18000
-0.9007978016599917,-0.9011820074476481,-0.07326473552748015,19.0,1.0,2.0,16000
-0.8425924041135044,-0.8811171597604646,-0.24592903834756008,134.0,2.0,2.0,15000
0.4379263419092146,-0.262144130167362,-0.3534307594520159,53.0,1.0,3.0,35000
0.4379263419092146,-0.3528258627384483,-0.05242594035953956,70.0,1.0,3.0,45000
-0.08592223600917047,-0.3528258627384483,-0.0022584705107934447,70.0,1.0,3.0,35000
-0.6097708139275555,-0.8811171597604646,-0.6243350966352444,134.0,1.0,2.0,13000
0.08869395663029121,-0.7422600844738317,-0.39557143412496243,85.0,1.0,3.0,28000
-0.8425924041135044,-0.7422600844738317,-0.6329352343236009,85.0,1.0,2.0,10000
-0.3769492237416066,-0.7422600844738317,-0.126308941409511,85.0,1.0,3.0,26000
0.9035695222811124,-0.9011820074476481,-0.7173729498092826,19.0,0.0,4.0,28000
-0.6097708139275555,-0.7422600844738317,-0.6845360604537397,85.0,1.0,2.0,12000
-0.5050010983438785,-0.698345225061678,-0.03874390312806337,84.0,1.0,3.0,25000
-0.6144272457312745,-0.39180798185052346,0.40714391736200883,132.0,1.0,2.0,30000
0.46120850092780946,-0.3528258627384483,-0.3650078678786496,70.0,1.0,3.0,35000
-0.493360018834581,-0.9011820074476481,0.21847839682368905,19.0,0.0,2.0,30000
-0.5050010983438785,-0.698345225061678,-0.03874390312806337,84.0,1.0,3.0,25000
-0.6097708139275555,-0.7422600844738317,-0.44373220517975864,85.0,0.0,2.0,16000
-0.1441276335556577,-0.9011820074476481,-0.1566199161992429,19.0,0.0,2.0,30000
-0.08592223600917047,-0.3528258627384483,-0.20292834990577774,70.0,0.0,3.0,30000
0.4379263419092146,-0.3528258627384483,-0.05242594035953956,70.0,1.0,3.0,45000
0.20510475172326567,-0.3528258627384483,-0.32333027754276816,70.0,1.0,3.0,32000
0.6707479320951635,-0.3528258627384483,-0.32333027754276816,70.0,1.0,3.0,40000
-0.3769492237416066,-0.01425127398228335,0.4647550669902606,80.0,1.0,2.0,38000
0.3215155468162401,-0.9011820074476481,-0.4508146715113463,19.0,0.0,3.0,30000
0.4379263419092146,-0.3528258627384483,-0.3534307594520159,70.0,1.0,3.0,35000
-0.6679762114740427,-0.39180798185052346,-0.32333027754276816,132.0,1.0,2.0,17000
0.20510475172326567,-0.9011820074476481,-0.39105636183857534,19.0,0.0,3.0,30000
-0.8425924041135044,-0.9011820074476481,-0.47813275593318455,19.0,1.0,2.0,12000
-0.3769492237416066,-0.3528258627384483,-0.37258561157608255,70.0,1.0,2.0,21000
-0.7145405295112325,-0.698345225061678,0.26530136868251863,84.0,1.0,3.0,25000
-0.7843870065670172,-0.698345225061678,-0.32333027754276816,84.0,1.0,2.0,15000
0.4379263419092146,-0.3528258627384483,-0.05242594035953956,70.0,1.0,3.0,45000
0.2633101492697529,-0.9011820074476481,-0.618862281742654,19.0,0.0,3.0,24000
-0.6097708139275555,-0.3528258627384483,-0.022325458450291855,70.0,1.0,2.0,23000
-0.976464818470425,-0.9011820074476481,-0.619704253264591,19.0,2.0,2.0,8500
0.4379263419092146,-0.262144130167362,-0.44373220517975864,53.0,1.0,3.0,32000
-0.6097708139275555,-0.9011820074476481,-0.5039331689982539,19.0,1.0,2.0,15000
-0.9590031992064789,-0.9011820074476481,-0.5942346147259968,19.0,1.0,2.0,9000
-0.9590031992064789,-0.9011820074476481,-0.5942346147259968,19.0,0.0,2.0,9000
-0.3769492237416066,-0.7037517636762383,-0.42184094560939667,29.0,1.0,2.0,20000
-0.027716838462683236,-0.3528258627384483,-0.4394321363355804,70.0,1.0,2.0,25000
-0.72618160902053,-0.39180798185052346,0.2862044811194962,132.0,1.0,2.0,25000
-0.7843870065670172,-0.7422600844738317,-0.5400537472893511,85.0,1.0,2.0,12000
-0.6097708139275555,-0.5553144608234386,-0.38353124136126343,142.0,0.0,2.0,17000
-0.15344049716309566,-0.7422600844738317,-0.14887794895418743,85.0,1.0,4.0,30000
-0.027716838462683236,-0.6599360800908111,-0.710336473518809,109.0,1.0,2.0,18000
-0.8018486258309634,-0.8811171597604646,-0.6697929672737001,134.0,0.0,2.0,10000
-0.6679762114740427,-0.3528258627384483,0.09099400285511096,70.0,1.0,3.0,23500
-0.20233303110214493,-0.3528258627384483,-0.36667497149208483,70.0,0.0,3.0,24000
-1.0288496762622636,-0.9011820074476481,-0.40359822930076183,19.0,1.0,2.0,10000
-0.1441276335556577,-0.9011820074476481,-0.5317182292221748,19.0,0.0,2.0,21000
-1.017208596752966,-0.8811171597604646,-0.42184094560939667,134.0,0.0,2.0,10000
-0.8425924041135044,-0.7037517636762383,-0.24592903834756008,29.0,1.0,2.0,15000
-0.5515654163810683,-0.8811171597604646,-0.551460245697066,134.0,2.0,3.0,15000
-0.3769492237416066,-0.7422600844738317,-0.47109627964271106,85.0,1.0,3.0,19000
-0.5515654163810683,-0.8811171597604646,-0.551460245697066,134.0,1.0,3.0,15000
1.2528019075600358,-0.8811171597604646,2.927521768655975,134.0,1.0,4.0,200000
-0.08592223600917047,-0.3528258627384483,-0.40359822930076183,70.0,0.0,2.0,25000
-0.493360018834581,-0.8811171597604646,-0.6484154821626426,134.0,2.0,2.0,14000
-0.6714685353268319,-0.8811171597604646,-0.5753640646742726,134.0,1.0,2.0,13000
-1.0288496762622636,-0.9011820074476481,0.4994162279766668,19.0,1.0,2.0,19000
-0.20233303110214493,-0.3528258627384483,-0.1499515017455019,70.0,1.0,3.0,29000
-0.6097708139275555,-0.9011820074476481,-0.5039331689982539,19.0,0.0,2.0,15000
-0.20233303110214493,-0.698345225061678,-0.19329619569481854,84.0,1.0,3.0,28000
-0.6097708139275555,-0.8811171597604646,0.5194832159161654,134.0,1.0,3.0,32000
-0.26053842864863214,-0.7037517636762383,-0.2781795546788968,29.0,1.0,2.0,25000
-1.0288496762622636,-0.8811171597604646,-0.5039331689982539,134.0,0.0,2.0,9000
-1.0754139942994534,-0.8811171597604646,1.3020957455566036,134.0,1.0,2.0,25000
-0.72618160902053,-0.9011820074476481,-0.661960699021804,19.0,1.0,2.0,11000
-0.1441276335556577,-0.5553144608234386,-0.23997509687100546,142.0,0.0,3.0,28000
-0.6097708139275555,-0.8811171597604646,-0.26312931372427295,134.0,0.0,3.0,19000
-0.26053842864863214,-0.3528258627384483,-0.2781795546788968,70.0,0.0,3.0,25000
-0.6097708139275555,-0.7422600844738317,-0.32333027754276816,85.0,1.0,3.0,18000
-0.26053842864863214,-0.9011820074476481,-0.5490838918621254,19.0,1.0,3.0,19000
-0.8425924041135044,-0.9011820074476481,-0.6329352343236009,19.0,1.0,2.0,10000
-0.493360018834581,-0.262144130167362,0.0017549270771061603,53.0,1.0,3.0,26000
0.4030031033813222,-0.01425127398228335,-0.33557454137025877,80.0,1.0,3.0,35000
-0.72618160902053,-0.7422600844738317,-0.05242594035953956,85.0,1.0,3.0,20000
0.4961317394557018,-0.3528258627384483,-0.176895500686969,70.0,1.0,3.0,42000
0.4379263419092146,-0.3528258627384483,-0.3534307594520159,70.0,1.0,3.0,35000
0.3215155468162401,-0.9011820074476481,-0.46675022075741873,19.0,0.0,3.0,29500
-0.9590031992064789,-0.7422600844738317,-0.32333027754276816,85.0,1.0,2.0,12000
-1.1336193918459405,0.7700874071256443,-0.5039331689982539,151.0,1.0,2.0,7500
-0.3769492237416066,-0.3528258627384483,-0.7173729498092826,70.0,0.0,2.0,14000
-0.3769492237416066,-0.3528258627384483,-0.37258561157608255,70.0,0.0,2.0,21000
-0.3769492237416066,-0.3528258627384483,-0.37258561157608255,70.0,1.0,2.0,21000
-0.493360018834581,-0.3528258627384483,-0.32333027754276816,70.0,1.0,2.0,20000
-0.1441276335556577,-0.9011820074476481,-0.1566199161992429,19.0,1.0,3.0,30000
-0.43515462128809385,-0.9011820074476481,-0.374931103672907,19.0,1.0,3.0,20000
-0.8425924041135044,-0.9011820074476481,-0.7490370931164132,19.0,1.0,2.0,8500
-0.493360018834581,-0.9011820074476481,-0.29623984382444535,19.0,1.0,3.0,20500
-0.493360018834581,-0.9011820074476481,-0.5671441810076739,19.0,1.0,3.0,15500
0.20510475172326567,-0.9011820074476481,-0.6958237411697076,19.0,1.0,3.0,21000
-0.5166421778531759,-0.9011820074476481,-0.6329352343236009,19.0,1.0,3.0,14000
-0.9007978016599917,-0.9011820074476481,-0.6150734098939376,19.0,1.0,2.0,9500
-0.9590031992064789,-0.9011820074476481,-0.5039331689982539,19.0,1.0,2.0,10000
-0.6097708139275555,-0.9011820074476481,-0.38353124136126343,19.0,1.0,3.0,17000
-1.0055675172436687,-0.9011820074476481,-0.5361836853295906,19.0,1.0,2.0,9000
-0.9007978016599917,-0.9011820074476481,-0.6150734098939376,19.0,1.0,2.0,9500
-0.43515462128809385,-0.9011820074476481,-0.47813275593318455,19.0,1.0,3.0,18000
-0.9706442787157763,-0.9011820074476481,-0.4886278392138907,19.0,1.0,2.0,10000
-0.8425924041135044,-0.9011820074476481,-0.47813275593318455,19.0,1.0,2.0,12000
-0.6097708139275555,-0.9011820074476481,-0.8350384699999778,19.0,1.0,2.0,9500
-0.7727459270577197,-0.9011820074476481,0.018864674688678404,19.0,1.0,2.0,20000
-0.6097708139275555,-0.9011820074476481,-0.38353124136126343,19.0,1.0,3.0,17000
0.20510475172326567,-0.9011820074476481,-0.5603715725780932,19.0,1.0,3.0,25000
-0.7494637680391248,-0.9011820074476481,-0.6775897953977594,19.0,1.0,2.0,10500
-0.9007978016599917,-0.9011820074476481,-0.40668545821453095,19.0,1.0,2.0,12000
-0.9007978016599917,-0.9011820074476481,-0.49004063888629346,19.0,1.0,2.0,11000
-0.26053842864863214,-0.3528258627384483,-0.5039331689982539,70.0,0.0,3.0,20000
-0.493360018834581,-0.3528258627384483,-0.2691494101061225,70.0,0.0,2.0,21000
-0.493360018834581,-0.3528258627384483,-0.43169201241605965,70.0,0.0,2.0,18000
-0.493360018834581,-0.3528258627384483,-0.05242594035953956,70.0,0.0,2.0,25000
0.2633101492697529,-0.3528258627384483,-0.2576564988316825,70.0,1.0,3.0,35000
0.20510475172326567,-0.3528258627384483,-0.05242594035953956,70.0,1.0,3.0,40000
1.2528019075600358,-0.3528258627384483,-0.5400537472893511,70.0,1.0,3.0,40000
0.4379263419092146,-0.3528258627384483,-0.3534307594520159,70.0,1.0,3.0,35000
-0.3769492237416066,-0.3528258627384483,-0.126308941409511,70.0,1.0,3.0,26000
0.08869395663029121,-0.3528258627384483,-0.5039331689982539,70.0,1.0,2.0,25000
-0.493360018834581,-0.3528258627384483,-0.16078767523283102,70.0,1.0,2.0,23000
-0.26053842864863214,-0.3528258627384483,-0.5039331689982539,70.0,0.0,2.0,20000
-0.20233303110214493,-0.3528258627384483,0.11011666195039761,70.0,1.0,3.0,35000
-0.26053842864863214,-0.3528258627384483,-0.2781795546788968,70.0,0.0,2.0,25000
-0.6097708139275555,-0.3528258627384483,-0.38353124136126343,70.0,1.0,2.0,17000
-0.3769492237416066,-0.3528258627384483,-0.27407494350945383,70.0,1.0,3.0,23000
-0.26053842864863214,-0.3528258627384483,-0.23302883181502526,70.0,0.0,2.0,26000
-0.6097708139275555,-0.3528258627384483,-0.6243350966352444,70.0,0.0,2.0,13000
-0.493360018834581,-0.3528258627384483,-0.32333027754276816,70.0,1.0,2.0,20000
-0.6097708139275555,-0.3528258627384483,-0.44373220517975864,70.0,1.0,2.0,16000
-0.3769492237416066,-0.3528258627384483,-0.42184094560939667,70.0,0.0,2.0,20000
-0.3769492237416066,-0.3528258627384483,-0.27407494350945383,70.0,1.0,2.0,23000
-0.26053842864863214,-0.3528258627384483,-0.7296867833176112,70.0,0.0,2.0,15000
0.3215155468162401,-0.3528258627384483,-0.4508146715113463,70.0,1.0,3.0,30000
-0.26053842864863214,-0.3528258627384483,-0.36848100040663956,70.0,1.0,3.0,23000
-0.493360018834581,-0.3528258627384483,-0.1066068077961853,70.0,1.0,2.0,24000
-0.493360018834581,-0.3528258627384483,-0.1066068077961853,70.0,1.0,2.0,24000
-0.493360018834581,-0.3528258627384483,-0.32333027754276816,70.0,0.0,2.0,20000
0.08869395663029121,-0.3528258627384483,-0.5039331689982539,70.0,1.0,3.0,25000
-0.9007978016599917,-0.9011820074476481,-0.40668545821453095,19.0,1.0,2.0,12000
-0.6097708139275555,-0.9011820074476481,-0.6845360604537397,19.0,1.0,2.0,12000
-1.017208596752966,-0.9011820074476481,-0.5203516136760253,19.0,1.0,2.0,9000
-0.6097708139275555,-0.8811171597604646,-0.44373220517975864,134.0,1.0,3.0,16000
-0.6097708139275555,-0.8811171597604646,-0.5641341328167492,134.0,1.0,3.0,14000
-0.6097708139275555,-0.8811171597604646,-0.5039331689982539,134.0,1.0,3.0,15000
-0.8425924041135044,-0.8811171597604646,-0.5555339951283927,134.0,1.0,2.0,11000
-0.5166421778531759,-0.9011820074476481,-0.5776486348984522,19.0,1.0,3.0,15000
